|6.6.6
morb_1.tab                                                                                          
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_Sp vol_fraction_Pl vol_fraction_Aki vol_fraction_Cpx vol_fraction_O vol_fraction_Ring vol_fraction_seif vol_fraction_Ppv vol_fraction_Opx vol_fraction_Wus vol_fraction_Gt vol_fraction_st vol_fraction_C2_c vol_fraction_coe vol_fraction_q vol_fraction_CF vol_fraction_Pv vol_fraction_ky vol_fraction_ca_pv
770000. 2700.00 5140.06 0.148843E-004 1187.99 12.4485 6.64344 0.632411E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171816 0.000000 0.000000 0.000000 0.224825 0.355779 0.000000 0.247580
790000. 2700.00 5161.92 0.146607E-004 1186.79 12.5052 6.66950 0.669665E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172197 0.000000 0.000000 0.000000 0.225533 0.354751 0.000000 0.247519
810000. 2700.00 5183.55 0.144447E-004 1185.63 12.5612 6.69517 0.706785E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172577 0.000000 0.000000 0.000000 0.226249 0.353714 0.000000 0.247460
830000. 2700.00 5204.96 0.142357E-004 1184.51 12.6164 6.72041 0.743772E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172962 0.000000 0.000000 0.000000 0.226984 0.352651 0.000000 0.247403
850000. 2700.00 5226.15 0.140327E-004 1183.42 12.6708 6.74516 0.780623E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173422 0.000000 0.000000 0.000000 0.227908 0.351323 0.000000 0.247347
870000. 2700.00 5247.14 0.138363E-004 1182.37 12.7244 6.76952 0.817348E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173863 0.000000 0.000000 0.000000 0.228790 0.350056 0.000000 0.247291
890000. 2700.00 5267.91 0.136464E-004 1181.35 12.7774 6.79351 0.853950E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.174247 0.000000 0.000000 0.000000 0.229540 0.348976 0.000000 0.247237
910000. 2700.00 5288.49 0.134624E-004 1180.37 12.8296 6.81714 0.890427E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.174640 0.000000 0.000000 0.000000 0.230318 0.347857 0.000000 0.247185
930000. 2700.00 5308.87 0.132837E-004 1179.42 12.8812 6.84041 0.926780E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.175048 0.000000 0.000000 0.000000 0.231138 0.346682 0.000000 0.247133
950000. 2700.00 5329.07 0.131099E-004 1178.49 12.9321 6.86334 0.963008E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.175495 0.000000 0.000000 0.000000 0.232062 0.345361 0.000000 0.247083
970000. 2700.00 5349.09 0.129411E-004 1177.59 12.9824 6.88593 0.999117E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.175944 0.000000 0.000000 0.000000 0.232994 0.344028 0.000000 0.247033
990000. 2700.00 5368.93 0.127770E-004 1176.72 13.0321 6.90815 0.103511E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.176415 0.000000 0.000000 0.000000 0.233981 0.342619 0.000000 0.246985
0.101000E+007 2700.00 5388.60 0.126175E-004 1175.87 13.0811 6.93008 0.107098E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.176881 0.000000 0.000000 0.000000 0.234964 0.341217 0.000000 0.246938
0.103000E+007 2700.00 5408.10 0.124623E-004 1175.04 13.1296 6.95173 0.110673E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.177359 0.000000 0.000000 0.000000 0.235982 0.339768 0.000000 0.246892
0.105000E+007 2700.00 5427.44 0.123112E-004 1174.24 13.1775 6.97305 0.114238E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.177838 0.000000 0.000000 0.000000 0.237006 0.338309 0.000000 0.246847
0.107000E+007 2700.00 5446.61 0.121642E-004 1173.46 13.2248 6.99405 0.117791E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.178321 0.000000 0.000000 0.000000 0.238042 0.336835 0.000000 0.246802
0.109000E+007 2700.00 5465.63 0.120212E-004 1172.70 13.2717 7.01492 0.121333E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.178793 0.000000 0.000000 0.000000 0.239061 0.335386 0.000000 0.246759
0.111000E+007 2700.00 5484.48 0.118823E-004 1171.97 13.3180 7.03525 0.124864E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.179192 0.000000 0.000000 0.000000 0.239895 0.334198 0.000000 0.246716
0.113000E+007 2700.00 5503.20 0.117462E-004 1171.24 13.3637 7.05552 0.128384E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.179706 0.000000 0.000000 0.000000 0.241022 0.332597 0.000000 0.246675
0.115000E+007 2700.00 5521.77 0.116138E-004 1170.54 13.4090 7.07548 0.131894E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.180183 0.000000 0.000000 0.000000 0.242061 0.331122 0.000000 0.246634
0.117000E+007 2700.00 5540.19 0.114850E-004 1169.86 13.4538 7.09512 0.135393E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.180615 0.000000 0.000000 0.000000 0.242991 0.329800 0.000000 0.246594
0.119000E+007 2700.00 5558.48 0.113588E-004 1169.19 13.4981 7.11455 0.138882E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.181103 0.000000 0.000000 0.000000 0.244063 0.328278 0.000000 0.246555
0.121000E+007 2700.00 5576.62 0.112359E-004 1168.54 13.5420 7.13372 0.142360E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.181571 0.000000 0.000000 0.000000 0.245087 0.326826 0.000000 0.246516
0.123000E+007 2700.00 5597.45 0.110307E-004 1167.24 13.5814 7.16754 0.145707E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194106 0.000000 0.000000 0.000000 0.276119 0.283172 0.000000 0.246603
0.125000E+007 2700.00 5666.96 0.122521E-004 1175.75 13.5233 7.15373 0.149216E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.174570 0.345434 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.231164 0.000000 0.000000 0.248832
0.127000E+007 2700.00 5685.58 0.121432E-004 1175.16 13.5650 7.17104 0.152639E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173570 0.349201 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.228403 0.000000 0.000000 0.248826
0.129000E+007 2700.00 5704.04 0.120360E-004 1174.58 13.6064 7.18842 0.156050E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172617 0.352787 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.225777 0.000000 0.000000 0.248819
0.131000E+007 2700.00 5722.37 0.119312E-004 1174.01 13.6475 7.20564 0.159451E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171680 0.356312 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.223196 0.000000 0.000000 0.248812
0.133000E+007 2700.00 5740.60 0.118297E-004 1173.46 13.6882 7.22268 0.162842E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170685 0.360032 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.220476 0.000000 0.000000 0.248807
0.135000E+007 2700.00 5758.72 0.117309E-004 1172.93 13.7285 7.23954 0.166223E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169673 0.363803 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.217722 0.000000 0.000000 0.248802
10000.0 2800.00 2930.50 0.718187E-004 1377.95 5.92993 3.37932 -0.961622E+007 0.000000 0.352543 0.000000 0.502716 0.020191 0.000000 0.000000 0.000000 0.106217 0.000000 0.000000 0.000000 0.000000 0.000000 0.018333 0.000000 0.000000 0.000000 0.000000
30000.0 2800.00 3194.32 0.443437E-004 1274.80 6.64624 3.70940 -0.907707E+007 0.000000 0.030719 0.000000 0.773298 0.000000 0.000000 0.000000 0.000000 0.111781 0.000000 0.000000 0.000000 0.000000 0.000000 0.084203 0.000000 0.000000 0.000000 0.000000
50000.0 2800.00 3312.54 0.330988E-004 1237.66 7.16435 3.84198 -0.855018E+007 0.000000 0.000000 0.000000 0.828738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.079800 0.000000 0.000000 0.000000 0.091462 0.000000 0.000000 0.000000 0.000000
70000.0 2800.00 3408.12 0.302428E-004 1224.89 7.60582 4.01506 -0.803256E+007 0.000000 0.000000 0.000000 0.778472 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.134800 0.000000 0.000000 0.086728 0.000000 0.000000 0.000000 0.000000 0.000000
90000.0 2800.00 3493.62 0.272367E-004 1216.18 7.93179 4.14095 -0.752604E+007 0.000000 0.000000 0.000000 0.652626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.259813 0.000000 0.000000 0.087561 0.000000 0.000000 0.000000 0.000000 0.000000
110000. 2800.00 3570.27 0.250513E-004 1209.92 8.21866 4.25637 -0.702652E+007 0.000000 0.000000 0.000000 0.537122 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.374674 0.000000 0.000000 0.088204 0.000000 0.000000 0.000000 0.000000 0.000000
130000. 2800.00 3633.22 0.233297E-004 1204.28 8.44058 4.34549 -0.651730E+007 0.000000 0.000000 0.000000 0.466342 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.445114 0.000000 0.000000 0.088544 0.000000 0.000000 0.000000 0.000000 0.000000
150000. 2800.00 3781.10 0.234895E-004 1208.87 8.81995 4.58384 -0.608313E+007 0.000000 0.000000 0.000000 0.395787 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.536404 0.067809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
170000. 2800.00 3839.84 0.222227E-004 1204.16 9.00846 4.66781 -0.559768E+007 0.000000 0.000000 0.000000 0.324037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.607601 0.068362 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
190000. 2800.00 3901.02 0.211473E-004 1200.15 9.19135 4.75723 -0.511824E+007 0.000000 0.000000 0.000000 0.235951 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.695086 0.068963 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
210000. 2800.00 3992.20 0.211347E-004 1204.88 9.43397 4.90599 -0.464845E+007 0.000000 0.000000 0.000000 0.111180 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.770217 0.070096 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.048507
230000. 2800.00 4078.09 0.212002E-004 1209.11 9.65706 5.04964 -0.419521E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.832698 0.071133 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.096169
250000. 2800.00 4126.07 0.208640E-004 1209.56 9.79448 5.11398 -0.374020E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.804586 0.071509 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.123905
270000. 2800.00 4170.82 0.205004E-004 1209.39 9.92299 5.17418 -0.329090E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.781332 0.071836 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.146832
290000. 2800.00 4230.60 0.201572E-004 1209.35 10.0623 5.25224 -0.285344E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.717862 0.083656 0.000000 0.000000 0.000000 0.027474 0.000000 0.000000 0.171008
310000. 2800.00 4304.79 0.198349E-004 1209.37 10.2148 5.35051 -0.243095E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.614677 0.107190 0.000000 0.000000 0.000000 0.082981 0.000000 0.000000 0.195152
330000. 2800.00 4446.48 0.208575E-004 1219.29 10.5437 5.60851 -0.207587E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025424 0.320198 0.174512 0.000000 0.000000 0.000000 0.168312 0.089736 0.000000 0.221818
350000. 2800.00 4593.76 0.223336E-004 1231.79 10.9313 5.91197 -0.173349E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.042973 0.000000 0.225719 0.000000 0.000000 0.000000 0.237762 0.244446 0.000000 0.249099
370000. 2800.00 4623.93 0.217819E-004 1228.74 11.0210 5.95629 -0.132568E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.039276 0.000000 0.220579 0.000000 0.000000 0.000000 0.235347 0.255765 0.000000 0.249033
390000. 2800.00 4653.51 0.212646E-004 1225.89 11.1082 5.99901 -920021. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.035664 0.000000 0.215592 0.000000 0.000000 0.000000 0.233130 0.266649 0.000000 0.248966
410000. 2800.00 4682.53 0.207780E-004 1223.22 11.1929 6.04023 -516473. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.032147 0.000000 0.210788 0.000000 0.000000 0.000000 0.231143 0.277023 0.000000 0.248899
430000. 2800.00 4711.02 0.203206E-004 1220.72 11.2753 6.07999 -114949. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.028606 0.000000 0.205957 0.000000 0.000000 0.000000 0.229211 0.287393 0.000000 0.248832
450000. 2800.00 4739.02 0.198900E-004 1218.37 11.3557 6.11840 284612. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025061 0.000000 0.201106 0.000000 0.000000 0.000000 0.227303 0.297765 0.000000 0.248765
470000. 2800.00 4766.50 0.194794E-004 1216.13 11.4338 6.15558 682190. 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.021905 0.000000 0.196849 0.000000 0.000000 0.000000 0.225730 0.306819 0.000000 0.248697
490000. 2800.00 4793.53 0.190910E-004 1214.02 11.5101 6.19157 0.107789E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.018748 0.000000 0.192584 0.000000 0.000000 0.000000 0.224189 0.315849 0.000000 0.248630
510000. 2800.00 4820.14 0.187230E-004 1212.03 11.5846 6.22642 0.147172E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015579 0.000000 0.188322 0.000000 0.000000 0.000000 0.222728 0.324808 0.000000 0.248563
530000. 2800.00 4846.33 0.183730E-004 1210.13 11.6574 6.26021 0.186370E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.012450 0.000000 0.184157 0.000000 0.000000 0.000000 0.221426 0.333469 0.000000 0.248498
550000. 2800.00 4872.14 0.180397E-004 1208.34 11.7285 6.29300 0.225387E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009355 0.000000 0.180075 0.000000 0.000000 0.000000 0.220261 0.341875 0.000000 0.248433
570000. 2800.00 4897.48 0.177119E-004 1206.54 11.7978 6.32513 0.264228E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.007197 0.000000 0.177447 0.000000 0.000000 0.000000 0.219882 0.347108 0.000000 0.248365
590000. 2800.00 4922.63 0.174172E-004 1204.98 11.8661 6.35577 0.302892E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003372 0.000000 0.172316 0.000000 0.000000 0.000000 0.218382 0.357624 0.000000 0.248307
610000. 2800.00 4947.38 0.171325E-004 1203.47 11.9330 6.38552 0.341397E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167752 0.000000 0.000000 0.000000 0.216944 0.367058 0.000000 0.248246
630000. 2800.00 4971.50 0.168257E-004 1201.73 11.9979 6.41640 0.379780E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168177 0.000000 0.000000 0.000000 0.217701 0.365950 0.000000 0.248171
650000. 2800.00 4995.29 0.165331E-004 1200.09 12.0618 6.44654 0.418029E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168399 0.000000 0.000000 0.000000 0.217955 0.365549 0.000000 0.248098
670000. 2800.00 5018.80 0.162508E-004 1198.51 12.1245 6.47605 0.456120E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168732 0.000000 0.000000 0.000000 0.218498 0.364744 0.000000 0.248026
690000. 2800.00 5042.02 0.159790E-004 1196.98 12.1862 6.50495 0.494062E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169083 0.000000 0.000000 0.000000 0.219094 0.363867 0.000000 0.247956
710000. 2800.00 5064.97 0.157174E-004 1195.52 12.2469 6.53336 0.531860E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169450 0.000000 0.000000 0.000000 0.219741 0.362922 0.000000 0.247888
730000. 2800.00 5087.65 0.154652E-004 1194.12 12.3067 6.56122 0.569515E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169823 0.000000 0.000000 0.000000 0.220411 0.361945 0.000000 0.247821
750000. 2800.00 5110.08 0.152217E-004 1192.76 12.3655 6.58855 0.607028E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170225 0.000000 0.000000 0.000000 0.221162 0.360856 0.000000 0.247757
770000. 2800.00 5132.26 0.149869E-004 1191.46 12.4234 6.61537 0.644404E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170615 0.000000 0.000000 0.000000 0.221889 0.359803 0.000000 0.247693
790000. 2800.00 5154.20 0.147603E-004 1190.20 12.4805 6.64170 0.681646E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170989 0.000000 0.000000 0.000000 0.222581 0.358799 0.000000 0.247631
810000. 2800.00 5175.91 0.145410E-004 1188.99 12.5368 6.66759 0.718751E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171402 0.000000 0.000000 0.000000 0.223381 0.357647 0.000000 0.247570
830000. 2800.00 5197.39 0.143287E-004 1187.81 12.5922 6.69303 0.755723E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171833 0.000000 0.000000 0.000000 0.224229 0.356428 0.000000 0.247511
850000. 2800.00 5218.65 0.141237E-004 1186.68 12.6469 6.71805 0.792569E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172230 0.000000 0.000000 0.000000 0.224999 0.355318 0.000000 0.247453
870000. 2800.00 5239.70 0.139251E-004 1185.59 12.7008 6.74264 0.829286E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.172631 0.000000 0.000000 0.000000 0.225786 0.354188 0.000000 0.247396
890000. 2800.00 5260.55 0.137325E-004 1184.53 12.7540 6.76683 0.865875E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173053 0.000000 0.000000 0.000000 0.226632 0.352974 0.000000 0.247341
910000. 2800.00 5281.19 0.135457E-004 1183.50 12.8065 6.79067 0.902338E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173498 0.000000 0.000000 0.000000 0.227538 0.351678 0.000000 0.247286
930000. 2800.00 5301.65 0.133643E-004 1182.51 12.8583 6.81416 0.938677E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173964 0.000000 0.000000 0.000000 0.228504 0.350299 0.000000 0.247234
950000. 2800.00 5321.91 0.131884E-004 1181.54 12.9094 6.83730 0.974895E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.174424 0.000000 0.000000 0.000000 0.229461 0.348933 0.000000 0.247182
970000. 2800.00 5341.99 0.130176E-004 1180.61 12.9599 6.86008 0.101099E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.174882 0.000000 0.000000 0.000000 0.230417 0.347570 0.000000 0.247131
990000. 2800.00 5361.88 0.128517E-004 1179.70 13.0098 6.88246 0.104698E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.175333 0.000000 0.000000 0.000000 0.231357 0.346228 0.000000 0.247082
0.101000E+007 2800.00 5381.60 0.126905E-004 1178.82 13.0590 6.90452 0.108284E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.175781 0.000000 0.000000 0.000000 0.232296 0.344889 0.000000 0.247033
0.103000E+007 2800.00 5401.15 0.125338E-004 1177.97 13.1077 6.92630 0.111859E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.176225 0.000000 0.000000 0.000000 0.233230 0.343560 0.000000 0.246985
0.105000E+007 2800.00 5420.54 0.123813E-004 1177.13 13.1558 6.94777 0.115423E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.176683 0.000000 0.000000 0.000000 0.234204 0.342174 0.000000 0.246939
0.107000E+007 2800.00 5439.78 0.122325E-004 1176.32 13.2034 6.96905 0.118975E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.177201 0.000000 0.000000 0.000000 0.235332 0.340573 0.000000 0.246894
0.109000E+007 2800.00 5458.83 0.120882E-004 1175.54 13.2504 6.98986 0.122517E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.177629 0.000000 0.000000 0.000000 0.236235 0.339288 0.000000 0.246849
