|6.6.6
pyrolite_1.tab                                                                                      
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_ky vol_fraction_CF vol_fraction_Aki vol_fraction_Ppv vol_fraction_Sp vol_fraction_ca_pv vol_fraction_Wad vol_fraction_Pv vol_fraction_q vol_fraction_C2_c vol_fraction_Cpx vol_fraction_Opx vol_fraction_st vol_fraction_Gt vol_fraction_Wus vol_fraction_Pl vol_fraction_Ring vol_fraction_O vol_fraction_neph
970000. 2300.00 5204.15 0.139140E-004 1215.85 13.1472 6.95676 0.978138E+007 0.000000 0.034095 0.000000 0.000000 0.000000 0.073013 0.000000 0.729600 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163291 0.000000 0.000000 0.000000 0.000000
990000. 2300.00 5223.36 0.137468E-004 1215.00 13.1955 6.97485 0.101521E+008 0.000000 0.035173 0.000000 0.000000 0.000000 0.073003 0.000000 0.728947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162877 0.000000 0.000000 0.000000 0.000000
0.101000E+007 2300.00 5242.38 0.135848E-004 1214.19 13.2434 6.99293 0.105219E+008 0.000000 0.035694 0.000000 0.000000 0.000000 0.072994 0.000000 0.728694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162618 0.000000 0.000000 0.000000 0.000000
0.103000E+007 2300.00 5261.22 0.134279E-004 1213.39 13.2911 7.01108 0.108909E+008 0.000000 0.035395 0.000000 0.000000 0.000000 0.072984 0.000000 0.729035 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162586 0.000000 0.000000 0.000000 0.000000
0.105000E+007 2300.00 5279.91 0.132749E-004 1212.62 13.3379 7.02873 0.112585E+008 0.000000 0.035638 0.000000 0.000000 0.000000 0.072974 0.000000 0.728983 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162405 0.000000 0.000000 0.000000 0.000000
0.107000E+007 2300.00 5298.45 0.131258E-004 1211.86 13.3842 7.04603 0.116247E+008 0.000000 0.036159 0.000000 0.000000 0.000000 0.072965 0.000000 0.728726 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162149 0.000000 0.000000 0.000000 0.000000
0.109000E+007 2300.00 5316.81 0.129809E-004 1211.13 13.4300 7.06310 0.119901E+008 0.000000 0.036222 0.000000 0.000000 0.000000 0.072956 0.000000 0.728803 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162019 0.000000 0.000000 0.000000 0.000000
0.111000E+007 2300.00 5335.05 0.128392E-004 1210.41 13.4751 7.07967 0.123537E+008 0.000000 0.037198 0.000000 0.000000 0.000000 0.072947 0.000000 0.728218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161638 0.000000 0.000000 0.000000 0.000000
0.113000E+007 2300.00 5353.11 0.127016E-004 1209.71 13.5199 7.09622 0.127167E+008 0.000000 0.037428 0.000000 0.000000 0.000000 0.072938 0.000000 0.728167 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161467 0.000000 0.000000 0.000000 0.000000
0.115000E+007 2300.00 5371.06 0.125669E-004 1209.02 13.5639 7.11227 0.130782E+008 0.000000 0.038441 0.000000 0.000000 0.000000 0.072929 0.000000 0.727555 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161075 0.000000 0.000000 0.000000 0.000000
0.117000E+007 2300.00 5388.81 0.124365E-004 1208.36 13.6079 7.12843 0.134394E+008 0.000000 0.037995 0.000000 0.000000 0.000000 0.072919 0.000000 0.727991 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161095 0.000000 0.000000 0.000000 0.000000
0.119000E+007 2300.00 5465.69 0.149239E-004 1223.19 13.5398 7.30572 0.137508E+008 0.000000 0.037157 0.000000 0.725338 0.000000 0.073709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163795 0.000000 0.000000 0.000000 0.000000
0.121000E+007 2300.00 5484.67 0.147691E-004 1222.28 13.5841 7.32597 0.141048E+008 0.000000 0.035693 0.000000 0.726467 0.000000 0.073718 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164122 0.000000 0.000000 0.000000 0.000000
0.123000E+007 2300.00 5503.36 0.146155E-004 1221.37 13.6280 7.34609 0.144564E+008 0.000000 0.035712 0.000000 0.726584 0.000000 0.073724 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163980 0.000000 0.000000 0.000000 0.000000
0.125000E+007 2300.00 5522.09 0.144685E-004 1220.51 13.6712 7.36563 0.148083E+008 0.000000 0.034073 0.000000 0.727842 0.000000 0.073732 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164353 0.000000 0.000000 0.000000 0.000000
0.127000E+007 2300.00 5540.49 0.143229E-004 1219.65 13.7144 7.38514 0.151584E+008 0.000000 0.033483 0.000000 0.728339 0.000000 0.073738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164440 0.000000 0.000000 0.000000 0.000000
0.129000E+007 2300.00 5558.89 0.141819E-004 1218.82 13.7568 7.40430 0.155078E+008 0.000000 0.032371 0.000000 0.729229 0.000000 0.073746 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164655 0.000000 0.000000 0.000000 0.000000
0.131000E+007 2300.00 5577.03 0.140426E-004 1218.00 13.7988 7.42312 0.158554E+008 0.000000 0.032140 0.000000 0.729501 0.000000 0.073751 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164608 0.000000 0.000000 0.000000 0.000000
0.133000E+007 2300.00 5595.05 0.139067E-004 1217.19 13.8405 7.44180 0.162021E+008 0.000000 0.031767 0.000000 0.729865 0.000000 0.073757 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164611 0.000000 0.000000 0.000000 0.000000
0.135000E+007 2300.00 5613.04 0.137749E-004 1216.41 13.8815 7.45999 0.165482E+008 0.000000 0.030832 0.000000 0.730630 0.000000 0.073764 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164773 0.000000 0.000000 0.000000 0.000000
10000.0 2400.00 3116.52 0.552541E-004 1356.53 6.97990 3.97016 -0.105587E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.425419 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.574581 0.000000
30000.0 2400.00 3194.06 0.456626E-004 1316.86 7.27122 4.07145 -0.100012E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.424921 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.575079 0.000000
50000.0 2400.00 3275.66 0.389933E-004 1291.44 7.56843 4.17255 -0.945500E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.374080 0.000000 0.000000 0.048363 0.000000 0.000000 0.000000 0.577557 0.000000
70000.0 2400.00 3351.50 0.341973E-004 1273.80 7.83183 4.26335 -0.890702E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.318727 0.000000 0.000000 0.101381 0.000000 0.000000 0.000000 0.579892 0.000000
90000.0 2400.00 3423.02 0.306126E-004 1261.21 8.07622 4.34786 -0.837148E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.254482 0.000000 0.000000 0.163358 0.000000 0.000000 0.000000 0.582161 0.000000
110000. 2400.00 3484.96 0.278612E-004 1251.51 8.27903 4.41907 -0.783486E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.213955 0.000000 0.000000 0.202710 0.000000 0.000000 0.000000 0.583335 0.000000
130000. 2400.00 3547.69 0.256471E-004 1244.16 8.48414 4.49177 -0.731569E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149960 0.000000 0.000000 0.264969 0.000000 0.000000 0.000000 0.585072 0.000000
150000. 2400.00 3646.41 0.240138E-004 1240.92 8.76828 4.62413 -0.677487E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.095538 0.000000 0.000000 0.430219 0.043950 0.000000 0.000000 0.430293 0.000000
170000. 2400.00 3809.35 0.233901E-004 1244.59 9.26273 4.90458 -0.625420E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.132563 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.739997 0.127440 0.000000 0.000000 0.000000 0.000000
190000. 2400.00 3858.85 0.220871E-004 1239.29 9.35816 4.92851 -0.573840E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.834743 0.165257 0.000000 0.000000 0.000000 0.000000
210000. 2400.00 3896.46 0.211035E-004 1235.48 9.47176 4.97166 -0.524935E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.834894 0.165106 0.000000 0.000000 0.000000 0.000000
230000. 2400.00 3934.77 0.202774E-004 1232.58 9.58677 5.01800 -0.476517E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.003692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.831413 0.164896 0.000000 0.000000 0.000000 0.000000
250000. 2400.00 4106.94 0.227431E-004 1255.14 10.0828 5.38374 -0.436897E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.029644 0.000000 0.285535 0.000000 0.000000 0.000000 0.000000 0.000000 0.514141 0.170680 0.000000 0.000000 0.000000 0.000000
270000. 2400.00 4230.20 0.241043E-004 1267.28 10.4464 5.64465 -0.396839E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.048884 0.000000 0.475166 0.000000 0.000000 0.000000 0.000000 0.000000 0.301415 0.174535 0.000000 0.000000 0.000000 0.000000
290000. 2400.00 4385.48 0.259853E-004 1282.05 10.9019 5.98874 -0.359073E+007 0.000000 0.026639 0.000000 0.000000 0.000000 0.073395 0.000000 0.728626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171339 0.000000 0.000000 0.000000 0.000000
310000. 2400.00 4416.07 0.252541E-004 1278.15 10.9926 6.03093 -0.316463E+007 0.000000 0.027307 0.000000 0.000000 0.000000 0.073388 0.000000 0.728476 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170828 0.000000 0.000000 0.000000 0.000000
330000. 2400.00 4446.00 0.245724E-004 1274.52 11.0810 6.07184 -0.274035E+007 0.000000 0.027457 0.000000 0.000000 0.000000 0.073380 0.000000 0.728663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170500 0.000000 0.000000 0.000000 0.000000
350000. 2400.00 4475.33 0.239342E-004 1271.14 11.1671 6.11146 -0.231810E+007 0.000000 0.027440 0.000000 0.000000 0.000000 0.073370 0.000000 0.728952 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.170238 0.000000 0.000000 0.000000 0.000000
370000. 2400.00 4504.09 0.233347E-004 1267.97 11.2509 6.14969 -0.189796E+007 0.000000 0.027528 0.000000 0.000000 0.000000 0.073361 0.000000 0.729149 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169962 0.000000 0.000000 0.000000 0.000000
390000. 2400.00 4532.33 0.227699E-004 1265.00 11.3325 6.18661 -0.147998E+007 0.000000 0.027836 0.000000 0.000000 0.000000 0.073351 0.000000 0.729183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169630 0.000000 0.000000 0.000000 0.000000
410000. 2400.00 4560.06 0.222364E-004 1262.19 11.4121 6.22236 -0.106407E+007 0.000000 0.028147 0.000000 0.000000 0.000000 0.073341 0.000000 0.729226 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.169287 0.000000 0.000000 0.000000 0.000000
430000. 2400.00 4587.30 0.217328E-004 1259.56 11.4899 6.25710 -650011. 0.000000 0.028374 0.000000 0.000000 0.000000 0.073330 0.000000 0.729297 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168999 0.000000 0.000000 0.000000 0.000000
450000. 2400.00 4614.07 0.212566E-004 1257.07 11.5662 6.29111 -237599. 0.000000 0.028125 0.000000 0.000000 0.000000 0.073319 0.000000 0.729694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168863 0.000000 0.000000 0.000000 0.000000
470000. 2400.00 4640.41 0.208038E-004 1254.71 11.6405 6.32381 172573. 0.000000 0.028496 0.000000 0.000000 0.000000 0.073308 0.000000 0.729647 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168549 0.000000 0.000000 0.000000 0.000000
490000. 2400.00 4666.32 0.203741E-004 1252.47 11.7134 6.35577 581106. 0.000000 0.028527 0.000000 0.000000 0.000000 0.073297 0.000000 0.729826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168350 0.000000 0.000000 0.000000 0.000000
510000. 2400.00 4691.85 0.199645E-004 1250.34 11.7847 6.38679 987651. 0.000000 0.028769 0.000000 0.000000 0.000000 0.073286 0.000000 0.729865 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168081 0.000000 0.000000 0.000000 0.000000
530000. 2400.00 4716.98 0.195746E-004 1248.32 11.8547 6.41705 0.139254E+007 0.000000 0.028861 0.000000 0.000000 0.000000 0.073274 0.000000 0.729991 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167874 0.000000 0.000000 0.000000 0.000000
550000. 2400.00 4741.74 0.192027E-004 1246.40 11.9233 6.44663 0.179573E+007 0.000000 0.028866 0.000000 0.000000 0.000000 0.073263 0.000000 0.730169 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167702 0.000000 0.000000 0.000000 0.000000
570000. 2400.00 4766.16 0.188470E-004 1244.56 11.9906 6.47540 0.219713E+007 0.000000 0.028950 0.000000 0.000000 0.000000 0.073251 0.000000 0.730294 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167504 0.000000 0.000000 0.000000 0.000000
590000. 2400.00 4790.24 0.185063E-004 1242.80 12.0565 6.50340 0.259668E+007 0.000000 0.029244 0.000000 0.000000 0.000000 0.073240 0.000000 0.730281 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167235 0.000000 0.000000 0.000000 0.000000
610000. 2400.00 4813.98 0.181807E-004 1241.12 12.1214 6.53086 0.299483E+007 0.000000 0.029232 0.000000 0.000000 0.000000 0.073229 0.000000 0.730449 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.167090 0.000000 0.000000 0.000000 0.000000
630000. 2400.00 4837.41 0.178683E-004 1239.52 12.1852 6.55768 0.339134E+007 0.000000 0.029219 0.000000 0.000000 0.000000 0.073217 0.000000 0.730620 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166944 0.000000 0.000000 0.000000 0.000000
650000. 2400.00 4860.55 0.175682E-004 1237.97 12.2477 6.58384 0.378607E+007 0.000000 0.029390 0.000000 0.000000 0.000000 0.073206 0.000000 0.730677 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166728 0.000000 0.000000 0.000000 0.000000
670000. 2400.00 4883.39 0.172799E-004 1236.49 12.3092 6.60935 0.417925E+007 0.000000 0.029627 0.000000 0.000000 0.000000 0.073194 0.000000 0.730667 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166512 0.000000 0.000000 0.000000 0.000000
690000. 2400.00 4905.94 0.170029E-004 1235.06 12.3698 6.63443 0.457099E+007 0.000000 0.029689 0.000000 0.000000 0.000000 0.073183 0.000000 0.730768 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166359 0.000000 0.000000 0.000000 0.000000
710000. 2400.00 4928.22 0.167363E-004 1233.69 12.4294 6.65892 0.496122E+007 0.000000 0.029716 0.000000 0.000000 0.000000 0.073172 0.000000 0.730900 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166213 0.000000 0.000000 0.000000 0.000000
730000. 2400.00 4950.25 0.164792E-004 1232.37 12.4880 6.68288 0.534985E+007 0.000000 0.029833 0.000000 0.000000 0.000000 0.073161 0.000000 0.730976 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166030 0.000000 0.000000 0.000000 0.000000
750000. 2400.00 4972.03 0.162314E-004 1231.10 12.5456 6.70638 0.573693E+007 0.000000 0.030125 0.000000 0.000000 0.000000 0.073150 0.000000 0.730917 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165809 0.000000 0.000000 0.000000 0.000000
770000. 2400.00 4993.54 0.159924E-004 1229.88 12.6025 6.72938 0.612272E+007 0.000000 0.030181 0.000000 0.000000 0.000000 0.073138 0.000000 0.731015 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165666 0.000000 0.000000 0.000000 0.000000
790000. 2400.00 5014.83 0.157616E-004 1228.69 12.6585 6.75193 0.650701E+007 0.000000 0.030305 0.000000 0.000000 0.000000 0.073127 0.000000 0.731073 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165495 0.000000 0.000000 0.000000 0.000000
810000. 2400.00 5035.87 0.155387E-004 1227.55 12.7137 6.77406 0.688996E+007 0.000000 0.030391 0.000000 0.000000 0.000000 0.073116 0.000000 0.731142 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165351 0.000000 0.000000 0.000000 0.000000
830000. 2400.00 5056.74 0.153225E-004 1226.43 12.7678 6.79557 0.727101E+007 0.000000 0.031258 0.000000 0.000000 0.000000 0.073106 0.000000 0.730671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164966 0.000000 0.000000 0.000000 0.000000
850000. 2400.00 5077.32 0.151142E-004 1225.37 12.8215 6.81686 0.765140E+007 0.000000 0.031021 0.000000 0.000000 0.000000 0.073095 0.000000 0.730968 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164917 0.000000 0.000000 0.000000 0.000000
870000. 2400.00 5097.71 0.149125E-004 1224.33 12.8745 6.83787 0.803034E+007 0.000000 0.031015 0.000000 0.000000 0.000000 0.073084 0.000000 0.731090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164811 0.000000 0.000000 0.000000 0.000000
890000. 2400.00 5117.93 0.147162E-004 1223.32 12.9264 6.85799 0.840737E+007 0.000000 0.031872 0.000000 0.000000 0.000000 0.073074 0.000000 0.730619 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164435 0.000000 0.000000 0.000000 0.000000
910000. 2400.00 5137.88 0.145271E-004 1222.35 12.9781 6.87827 0.878397E+007 0.000000 0.031355 0.000000 0.000000 0.000000 0.073063 0.000000 0.731108 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164474 0.000000 0.000000 0.000000 0.000000
930000. 2400.00 5157.71 0.143431E-004 1221.40 13.0288 6.89810 0.915868E+007 0.000000 0.031696 0.000000 0.000000 0.000000 0.073053 0.000000 0.731009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164243 0.000000 0.000000 0.000000 0.000000
950000. 2400.00 5177.30 0.141649E-004 1220.49 13.0790 6.91755 0.953247E+007 0.000000 0.031593 0.000000 0.000000 0.000000 0.073042 0.000000 0.731203 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164161 0.000000 0.000000 0.000000 0.000000
970000. 2400.00 5196.79 0.139906E-004 1219.59 13.1280 6.93619 0.990403E+007 0.000000 0.033050 0.000000 0.000000 0.000000 0.073033 0.000000 0.730297 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163620 0.000000 0.000000 0.000000 0.000000
990000. 2400.00 5216.01 0.138227E-004 1218.72 13.1771 6.95506 0.102754E+008 0.000000 0.032860 0.000000 0.000000 0.000000 0.073022 0.000000 0.730539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163578 0.000000 0.000000 0.000000 0.000000
0.101000E+007 2400.00 5235.04 0.136597E-004 1217.89 13.2256 6.97366 0.106458E+008 0.000000 0.032376 0.000000 0.000000 0.000000 0.073012 0.000000 0.730994 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163618 0.000000 0.000000 0.000000 0.000000
0.103000E+007 2400.00 5253.97 0.135003E-004 1217.06 13.2731 6.99159 0.110142E+008 0.000000 0.033111 0.000000 0.000000 0.000000 0.073002 0.000000 0.730595 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163292 0.000000 0.000000 0.000000 0.000000
0.105000E+007 2400.00 5272.70 0.133457E-004 1216.26 13.3202 7.00936 0.113817E+008 0.000000 0.033336 0.000000 0.000000 0.000000 0.072992 0.000000 0.730553 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163119 0.000000 0.000000 0.000000 0.000000
0.107000E+007 2400.00 5291.31 0.131950E-004 1215.48 13.3666 7.02690 0.117478E+008 0.000000 0.033907 0.000000 0.000000 0.000000 0.072983 0.000000 0.730271 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162840 0.000000 0.000000 0.000000 0.000000
0.109000E+007 2400.00 5309.70 0.130487E-004 1214.72 13.4127 7.04416 0.121132E+008 0.000000 0.033866 0.000000 0.000000 0.000000 0.072973 0.000000 0.730407 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162755 0.000000 0.000000 0.000000 0.000000
0.111000E+007 2400.00 5327.97 0.129058E-004 1213.98 13.4581 7.06100 0.124771E+008 0.000000 0.034359 0.000000 0.000000 0.000000 0.072963 0.000000 0.730177 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162501 0.000000 0.000000 0.000000 0.000000
0.113000E+007 2400.00 5346.14 0.127664E-004 1213.26 13.5029 7.07766 0.128395E+008 0.000000 0.035384 0.000000 0.000000 0.000000 0.072955 0.000000 0.729561 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162100 0.000000 0.000000 0.000000 0.000000
0.115000E+007 2400.00 5364.08 0.126310E-004 1212.55 13.5474 7.09401 0.132014E+008 0.000000 0.035458 0.000000 0.000000 0.000000 0.072945 0.000000 0.729622 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161975 0.000000 0.000000 0.000000 0.000000
0.117000E+007 2400.00 5381.91 0.124988E-004 1211.87 13.5914 7.11022 0.135621E+008 0.000000 0.035836 0.000000 0.000000 0.000000 0.072936 0.000000 0.729460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161769 0.000000 0.000000 0.000000 0.000000
0.119000E+007 2400.00 5457.87 0.150171E-004 1227.69 13.5247 7.29016 0.138759E+008 0.000000 0.034359 0.000000 0.727370 0.000000 0.073714 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164558 0.000000 0.000000 0.000000 0.000000
0.121000E+007 2400.00 5476.76 0.148585E-004 1226.73 13.5695 7.31082 0.142289E+008 0.000000 0.033916 0.000000 0.727782 0.000000 0.073720 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164582 0.000000 0.000000 0.000000 0.000000
0.123000E+007 2400.00 5495.60 0.147049E-004 1225.81 13.6136 7.33098 0.145812E+008 0.000000 0.032925 0.000000 0.728582 0.000000 0.073728 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.164765 0.000000 0.000000 0.000000 0.000000
0.125000E+007 2400.00 5514.32 0.145554E-004 1224.92 13.6570 7.35061 0.149328E+008 0.000000 0.031706 0.000000 0.729544 0.000000 0.073735 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165015 0.000000 0.000000 0.000000 0.000000
0.127000E+007 2400.00 5532.79 0.144081E-004 1224.03 13.7003 7.37045 0.152825E+008 0.000000 0.031260 0.000000 0.729955 0.000000 0.073741 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165044 0.000000 0.000000 0.000000 0.000000
0.129000E+007 2400.00 5551.12 0.142645E-004 1223.17 13.7432 7.38983 0.156315E+008 0.000000 0.030627 0.000000 0.730488 0.000000 0.073747 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.165138 0.000000 0.000000 0.000000 0.000000
